File,RelativePath,Folder,Date,Time,Technician,ClusterID,CameraBrand,SetUpDay,SetUpTime,DateTimeWrong,TimeComment,Service,Empty,Carcass,Animal,Human,Vehicle,Collar,ImageQuality,PoorQuality,DeleteFlag,SecondOpinion,Highlight,AIWrong,Species1,Count1,Species2,Count2,Species3,Count3,Temperature,Sequence,MoonPhase,Comments,
MFDC2948.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:29,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
MFDC2949.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:29,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
MFDC2950.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:29,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC2951.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:44,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC2952.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:44,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC2953.JPG,100MFCAM,Moultrie,14-Jun-2018,13:44:45,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
MFDC2954.JPG,100MFCAM,Moultrie,14-Jun-2018,13:45:09,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC2955.JPG,100MFCAM,Moultrie,14-Jun-2018,13:45:09,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
MFDC2956.JPG,100MFCAM,Moultrie,14-Jun-2018,13:45:09,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
MFDC2957.JPG,100MFCAM,Moultrie,14-Jun-2018,13:45:24,Atlas Lee,NEC103F-522,Moultrie,06/14/2018,13:55,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,true,,0,,0,,0,,,,,
