File,RelativePath,Folder,Date,Time,Technician,ClusterID,CameraBrand,SetUpDay,SetUpTime,DateTimeWrong,TimeComment,Service,Empty,Carcass,Animal,Human,Vehicle,Collar,ImageQuality,PoorQuality,DeleteFlag,SecondOpinion,Highlight,AIWrong,Species1,Count1,Species2,Count2,Species3,Count3,Temperature,Sequence,MoonPhase,Comments,
MFDC0655.JPG,102MFCAM,Moultrie,20-Apr-2017,16:07:44,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0657.JPG,102MFCAM,Moultrie,20-Apr-2017,16:08:15,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0659.JPG,102MFCAM,Moultrie,20-Apr-2017,16:30:32,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,true,true,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0661.JPG,102MFCAM,Moultrie,20-Apr-2017,17:00:12,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0663.JPG,102MFCAM,Moultrie,20-Apr-2017,17:38:19,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,true,true,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0665.JPG,102MFCAM,Moultrie,20-Apr-2017,19:26:11,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0667.JPG,102MFCAM,Moultrie,20-Apr-2017,19:35:19,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0669.JPG,102MFCAM,Moultrie,21-Apr-2017,01:01:33,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Coyote,1,,0,,0,,,,,
MFDC0671.JPG,102MFCAM,Moultrie,21-Apr-2017,01:03:16,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Coyote,1,,0,,0,,,,,
MFDC0673.JPG,102MFCAM,Moultrie,21-Apr-2017,01:08:01,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Coyote,1,,0,,0,,,,,
MFDC0675.JPG,102MFCAM,Moultrie,21-Apr-2017,06:05:27,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Magpie,1,Raven,1,,0,,,,,
MFDC0677.JPG,102MFCAM,Moultrie,21-Apr-2017,06:06:03,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0679.JPG,102MFCAM,Moultrie,21-Apr-2017,06:07:15,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0681.JPG,102MFCAM,Moultrie,21-Apr-2017,06:08:31,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0683.JPG,102MFCAM,Moultrie,21-Apr-2017,06:09:17,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,false,true,true,false,false,false,Ok,false,false,false,false,false,Raven,1,,0,,0,,,,,
MFDC0685.JPG,102MFCAM,Moultrie,21-Apr-2017,06:10:55,Tam Ta,MVC202F-733,Moultrie,04/20/2017,16:07,false,,false,true,true,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
