File,RelativePath,Folder,Date,Time,Technician,ClusterID,CameraBrand,SetUpDay,SetUpTime,DateTimeWrong,TimeComment,Service,Empty,Carcass,Animal,Human,Vehicle,Collar,ImageQuality,PoorQuality,DeleteFlag,SecondOpinion,Highlight,AIWrong,Species1,Count1,Species2,Count2,Species3,Count3,Temperature,Sequence,MoonPhase,Comments,
MFDC0352.JPG,100MFCAM,Moultrie,26-Jun-2018,09:03:12,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0353.JPG,100MFCAM,Moultrie,28-Jul-2018,11:02:54,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0354.JPG,100MFCAM,Moultrie,28-Jul-2018,11:02:56,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0355.JPG,100MFCAM,Moultrie,28-Jul-2018,11:02:58,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0356.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:03,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0357.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:05,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0358.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:06,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0359.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:12,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0360.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:14,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0361.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:16,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0362.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:21,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0363.JPG,100MFCAM,Moultrie,28-Jul-2018,11:03:23,Atlas Lee,MVC202F-3539,Moultrie,07/28/2018,11:15,false,,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
