File,RelativePath,Folder,Date,Time,Technician,ClusterID,CameraBrand,SetUpDay,SetUpTime,DateTimeWrong,TimeComment,Service,Empty,Carcass,Animal,Human,Vehicle,Collar,ImageQuality,PoorQuality,DeleteFlag,SecondOpinion,Highlight,AIWrong,Species1,Count1,Species2,Count2,Species3,Count3,Temperature,Sequence,MoonPhase,Comments,
MFDC0001.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:24,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0002.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:25,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0003.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:25,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0004.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:31,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0005.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:31,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0006.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:31,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0007.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:36,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0008.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:36,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0009.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:36,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0010.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:41,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0011.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:41,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0012.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:41,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0013.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:51,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
MFDC0014.JPG,100MFCAM,Moultrie,05-Mar-2019,13:23:51,Andrew White,NEC144M-342,Moultrie,03/05/2019,12:17,true,Time off by an hour,true,false,false,false,false,false,false,Ok,false,false,false,false,false,,0,,0,,0,,,,,
